date.collected,state,town,site.id,sampler.initials,org.name,latitude,longitude,transect.direction,quadrat.no,quadrat.distance,shoot.type,quadrat.size,shoot.no,notes,,,
7/30/2025,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,NA,4,NA,reproductive,0.25,6,NA,,,
7/30/2025,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,NA,5,NA,reproductive,0.25,4,NA,,,
7/30/2025,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,NA,6,NA,reproductive,0.25,4,NA,,,
7/30/2025,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,NA,7,NA,reproductive,0.25,3,NA,,,
7/30/2025,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,NA,8,NA,reproductive,0.25,3,NA,,,
7/30/2025,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,NA,9,NA,reproductive,0.25,5,NA,,,
7/30/2025,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,NA,10,NA,reproductive,0.25,9,NA,,,
7/30/2025,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,NA,11,NA,reproductive,0.25,2,NA,,,
7/30/2025,MA,Gloucester,NB,PC,EPA,42.59809,-70.65669,NA,12,NA,reproductive,0.25,1,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,1,NA,vegetative,0.0625,14,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,2,NA,vegetative,0.0625,12,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,3,NA,vegetative,0.0625,16,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,4,NA,vegetative,0.0625,20,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,5,NA,vegetative,0.0625,17,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,6,NA,vegetative,0.0625,15,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,7,NA,vegetative,0.0625,10,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,8,NA,vegetative,0.0625,18,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,9,NA,vegetative,0.0625,17,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,10,NA,vegetative,0.0625,12,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,11,NA,vegetative,0.0625,21,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,12,NA,vegetative,0.0625,12,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,1,NA,reproductive,0.25,4,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,2,NA,reproductive,0.25,7,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,3,NA,reproductive,0.25,9,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,4,NA,reproductive,0.25,4,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,5,NA,reproductive,0.25,4,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,6,NA,reproductive,0.25,9,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,7,NA,reproductive,0.25,3,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,8,NA,reproductive,0.25,3,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,9,NA,reproductive,0.25,7,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,10,NA,reproductive,0.25,4,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,11,NA,reproductive,0.25,3,NA,,,
7/30/2025,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,NA,12,NA,reproductive,0.25,4,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,1,2,vegetative,0.0625,4,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,2,7,vegetative,0.0625,9,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,3,8,vegetative,0.0625,6,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,4,16,vegetative,0.0625,3,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,5,18,vegetative,0.0625,14,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,6,25,vegetative,0.0625,9,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,7,26,vegetative,0.0625,18,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,8,33,vegetative,0.0625,15,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,9,38,vegetative,0.0625,6,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,10,40,vegetative,0.0625,7,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,11,44,vegetative,0.0625,8,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,12,46,vegetative,0.0625,6,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,1,2,reproductive,0.25,0,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,2,7,reproductive,0.25,2,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,3,8,reproductive,0.25,1,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,4,16,reproductive,0.25,0,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,5,18,reproductive,0.25,1,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,6,25,reproductive,0.25,4,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,7,26,reproductive,0.25,11,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,8,33,reproductive,0.25,4,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,9,38,reproductive,0.25,1,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,10,40,reproductive,0.25,7,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,11,44,reproductive,0.25,4,NA,,,
7/31/2025,MA,Beverly,WB,FS.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,12,46,reproductive,0.25,3,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,1,1,vegetative,0.0625,11,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,2,4,vegetative,0.0625,17,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,3,7,vegetative,0.0625,22,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,4,10,vegetative,0.0625,8,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,5,13,vegetative,0.0625,5,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,6,16,vegetative,0.0625,8,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,7,19,vegetative,0.0625,10,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,8,22,vegetative,0.0625,11,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,9,25,vegetative,0.0625,12,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,10,28,vegetative,0.0625,14,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,11,31,vegetative,0.0625,9,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,12,34,vegetative,0.0625,11,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,1,1,reproductive,0.25,1,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,2,4,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,3,7,reproductive,0.25,3,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,4,10,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,5,13,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,6,16,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,7,19,reproductive,0.25,1,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,8,22,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,9,25,reproductive,0.25,2,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,10,28,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,11,31,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,PC,FS.IS,MA Division of Marine Fisheries,41.98567,-70.68233,180,12,34,reproductive,0.25,1,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,1,1,vegetative,0.0625,28,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,2,4,vegetative,0.0625,26,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,3,7,vegetative,0.0625,30,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,4,10,vegetative,0.0625,32,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,5,13,vegetative,0.0625,27,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,6,16,vegetative,0.0625,29,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,7,19,vegetative,0.0625,33,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,8,22,vegetative,0.0625,23,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,9,25,vegetative,0.0625,21,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,10,28,vegetative,0.0625,26,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,11,31,vegetative,0.0625,29,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,12,34,vegetative,0.0625,31,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,1,1,reproductive,0.25,26,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,2,4,reproductive,0.25,27,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,3,7,reproductive,0.25,14,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,4,10,reproductive,0.25,13,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,5,13,reproductive,0.25,7,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,6,16,reproductive,0.25,19,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,7,19,reproductive,0.25,18,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,8,22,reproductive,0.25,30,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,9,25,reproductive,0.25,8,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,10,28,reproductive,0.25,4,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,11,31,reproductive,0.25,8,NA,,,
8/6/2025,MA,Plymouth,CI,FS.IS,MA Division of Marine Fisheries,42.00146,-70.64148,180,12,34,reproductive,0.25,14,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,1,1,vegetative,0.0625,7,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,2,4,vegetative,0.0625,20,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,3,7,vegetative,0.0625,6,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,4,10,vegetative,0.0625,15,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,5,13,vegetative,0.0625,12,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,6,16,vegetative,0.0625,0,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,7,19,vegetative,0.0625,0,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,8,22,vegetative,0.0625,0,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,9,25,vegetative,0.0625,0,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,10,28,vegetative,0.0625,0,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,11,31,vegetative,0.0625,6,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,12,34,vegetative,0.0625,3,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,1,1,reproductive,0.25,2,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,2,4,reproductive,0.25,10,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,3,7,reproductive,0.25,1,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,4,10,reproductive,0.25,2,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,5,13,reproductive,0.25,11,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,6,16,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,7,19,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,8,22,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,9,25,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,10,28,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,11,31,reproductive,0.25,0,NA,,,
8/6/2025,MA,Plymouth,SH,FS.IS,MA Division of Marine Fisheries,42.00343,-70.61506,160,12,34,reproductive,0.25,0,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,1,1,vegetative,0.0625,6,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,2,3,vegetative,0.0625,12,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,3,7,vegetative,0.0625,15,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,4,10,vegetative,0.0625,5,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,5,13,vegetative,0.0625,16,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,6,16,vegetative,0.0625,11,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,7,19,vegetative,0.0625,8,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,8,22,vegetative,0.0625,9,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,9,25,vegetative,0.0625,14,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,10,28,vegetative,0.0625,3,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,11,31,vegetative,0.0625,12,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,12,34,vegetative,0.0625,16,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,1,1,reproductive,0.25,2,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,2,3,reproductive,0.25,17,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,3,7,reproductive,0.25,1,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,4,10,reproductive,0.25,0,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,5,13,reproductive,0.25,7,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,6,16,reproductive,0.25,15,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,7,19,reproductive,0.25,6,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,8,22,reproductive,0.25,6,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,9,25,reproductive,0.25,5,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,10,28,reproductive,0.25,1,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,11,31,reproductive,0.25,8,NA,,,
8/12/2025,MA,Beverly,WB,KF.IS,MA Division of Marine Fisheries,42.55635,-70.80848,90,12,34,reproductive,0.25,2,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,1,1,vegetative,0.0625,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,2,4,vegetative,0.0625,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,3,7,vegetative,0.0625,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,4,10,vegetative,0.0625,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,5,13,vegetative,0.0625,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,6,16,vegetative,0.0625,14,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,7,19,vegetative,0.0625,13,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,8,22,vegetative,0.0625,4,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,9,25,vegetative,0.0625,29,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,10,28,vegetative,0.0625,12,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,11,31,vegetative,0.0625,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,12,34,vegetative,0.0625,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,1,1,reproductive,0.25,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,2,4,reproductive,0.25,1,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,3,7,reproductive,0.25,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,4,10,reproductive,0.25,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,5,13,reproductive,0.25,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,6,16,reproductive,0.25,10,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,7,19,reproductive,0.25,10,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,8,22,reproductive,0.25,12,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,9,25,reproductive,0.25,18,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,10,28,reproductive,0.25,5,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,11,31,reproductive,0.25,0,NA,,,
8/12/2025,MA,Salem,AQ,KF.IS,MA Division of Marine Fisheries,42.53003,-70.85286,90,12,34,reproductive,0.25,0,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,1,1,vegetative,0.0625,19,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,2,4,vegetative,0.0625,26,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,3,7,vegetative,0.0625,24,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,4,10,vegetative,0.0625,18,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,5,13,vegetative,0.0625,17,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,6,16,vegetative,0.0625,22,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,7,19,vegetative,0.0625,17,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,8,22,vegetative,0.0625,19,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,9,25,vegetative,0.0625,11,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,10,28,vegetative,0.0625,15,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,11,31,vegetative,0.0625,18,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,12,34,vegetative,0.0625,21,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,1,1,reproductive,0.25,1,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,2,4,reproductive,0.25,7,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,3,7,reproductive,0.25,1,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,4,10,reproductive,0.25,1,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,5,13,reproductive,0.25,0,NA,,,
8/12/2025,MA,Gloucester,CB,IS.MR,MA Division of Marine Fisheries,42.6572,-70.68275,0,6,16,reproductive,0.25,1,NA,,,
