date.collected,state,town,site.id,sampler.initials,org.name,latitude,longitude,sea.temperature.C,quadrat.no,shoot.type,quadrat.size,shoot.no,DO mg/l,Salinity,notes,
6/11/2024,RI ,Prudence Island,PI,TF.AD,RI Division of Marine Fisheries,41.581383,-71.320328,18.4,6,reproductive,0.25,0,8.96,27.59,,
6/11/2024,RI ,Prudence Island,PI,TF.AD,RI Division of Marine Fisheries,41.581383,-71.320328,18.4,7,reproductive,0.25,3,8.96,27.59,,
6/11/2024,RI ,Prudence Island,PI,TF.AD,RI Division of Marine Fisheries,41.581383,-71.320328,18.4,8,reproductive,0.25,4,8.96,27.59,,
6/11/2024,RI ,Prudence Island,PI,TF.AD,RI Division of Marine Fisheries,41.581383,-71.320328,18.4,1,vegetative,0.0625,22,8.96,27.59,,
6/11/2024,RI ,Prudence Island,PI,TF.AD,RI Division of Marine Fisheries,41.581383,-71.320328,18.4,2,vegetative,0.0625,8,8.96,27.59,,
6/11/2024,RI ,Prudence Island,PI,TF.AD,RI Division of Marine Fisheries,41.581383,-71.320328,18.4,3,vegetative,0.0625,9,8.96,27.59,,
6/11/2024,RI ,Prudence Island,PI,TF.AD,RI Division of Marine Fisheries,41.581383,-71.320328,18.4,4,vegetative,0.0625,23,8.96,27.59,,
6/11/2024,RI ,Prudence Island,PI,TF.AD,RI Division of Marine Fisheries,41.581383,-71.320328,18.4,5,vegetative,0.0625,14,8.96,27.59,,
6/11/2024,RI ,Prudence Island,PI,TF.AD,RI Division of Marine Fisheries,41.581383,-71.320328,18.4,6,vegetative,0.0625,15,8.96,27.59,,
6/11/2024,RI ,Prudence Island,PI,TF.AD,RI Division of Marine Fisheries,41.581383,-71.320328,18.4,7,vegetative,0.0625,10,8.96,27.59,,
6/11/2024,RI ,Prudence Island,PI,TF.AD,RI Division of Marine Fisheries,41.581383,-71.320328,18.4,8,vegetative,0.0625,14,8.96,27.59,,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,1,reproductive,0.25,0,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,2,reproductive,0.25,2,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,3,reproductive,0.25,2,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,4,reproductive,0.25,11,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,5,reproductive,0.25,4,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,6,reproductive,0.25,7,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,7,reproductive,0.25,5,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,8,reproductive,0.25,4,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,1,vegetative,0.0625,12,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,2,vegetative,0.0625,21,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,3,vegetative,0.0625,12,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,4,vegetative,0.0625,13,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,5,vegetative,0.0625,26,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,6,vegetative,0.0625,17,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,7,vegetative,0.0625,26,NA,NA,Water quality not taken.,
6/20/2024,RI ,Prudence Island,PI,TF.PM,RI Division of Marine Fisheries,41.581383,-71.320328,21.1,8,vegetative,0.0625,7,NA,NA,Water quality not taken.,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,1,reproductive,0.25,6,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,2,reproductive,0.25,3,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,3,reproductive,0.25,0,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,4,reproductive,0.25,7,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,5,reproductive,0.25,8,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,6,reproductive,0.25,4,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,7,reproductive,0.25,9,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,8,reproductive,0.25,4,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,1,vegetative,0.0625,15,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,2,vegetative,0.0625,19,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,3,vegetative,0.0625,9,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,4,vegetative,0.0625,24,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,5,vegetative,0.0625,18,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,6,vegetative,0.0625,22,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,7,vegetative,0.0625,34,8.7,28.9,,
7/2/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,20.5,8,vegetative,0.0625,26,8.7,28.9,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,1,reproductive,0.25,0,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,2,reproductive,0.25,2,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,3,reproductive,0.25,3,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,4,reproductive,0.25,3,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,5,reproductive,0.25,6,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,6,reproductive,0.25,5,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,7,reproductive,0.25,3,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,8,reproductive,0.25,0,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,1,vegetative,0.0625,28,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,2,vegetative,0.0625,14,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,3,vegetative,0.0625,24,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,4,vegetative,0.0625,26,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,5,vegetative,0.0625,27,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,6,vegetative,0.0625,24,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,7,vegetative,0.0625,15,9.88,29.02,,
7/9/2024,RI ,Prudence Island,PI,TF.HC,RI Division of Marine Fisheries,41.581383,-71.320328,24.1,8,vegetative,0.0625,30,9.88,29.02,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,1,reproductive,0.25,0,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,2,reproductive,0.25,1,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,3,reproductive,0.25,2,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,4,reproductive,0.25,0,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,5,reproductive,0.25,3,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,6,reproductive,0.25,0,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,7,reproductive,0.25,2,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,8,reproductive,0.25,0,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,1,vegetative,0.0625,27,7.92,29.6,Good visability. ,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,2,vegetative,0.0625,28,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,3,vegetative,0.0625,35,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,4,vegetative,0.0625,17,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,5,vegetative,0.0625,41,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,6,vegetative,0.0625,19,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,7,vegetative,0.0625,19,7.92,29.6,,
7/17/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,25.6,8,vegetative,0.0625,22,7.92,29.6,,
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,1,reproductive,0.25,0,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,2,reproductive,0.25,0,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,3,reproductive,0.25,0,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,4,reproductive,0.25,0,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,5,reproductive,0.25,0,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,6,reproductive,0.25,0,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,7,reproductive,0.25,0,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,8,reproductive,0.25,0,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,1,vegetative,0.0625,63,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,2,vegetative,0.0625,56,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,3,vegetative,0.0625,45,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,4,vegetative,0.0625,58,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,5,vegetative,0.0625,62,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,6,vegetative,0.0625,29,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,7,vegetative,0.0625,32,7.03,29.93,Less flowering than last week (heat wave?),
7/24/2024,RI ,Prudence Island,PI,JM.EF,RI Division of Marine Fisheries,41.581383,-71.320328,21.6,8,vegetative,0.0625,30,7.03,29.93,Less flowering than last week (heat wave?),
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,1,reproductive,0.25,0,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,2,reproductive,0.25,0,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,3,reproductive,0.25,0,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,4,reproductive,0.25,0,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,5,reproductive,0.25,3,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,6,reproductive,0.25,5,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,7,reproductive,0.25,4,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,8,reproductive,0.25,11,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,1,vegetative,0.0625,10,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,2,vegetative,0.0625,12,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,3,vegetative,0.0625,17,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,4,vegetative,0.0625,21,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,5,vegetative,0.0625,10,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,6,vegetative,0.0625,10,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,7,vegetative,0.0625,3,9.12,28.9,following shoots found but not in quads,
4/23/2025,RI,Prudence Island,PI,TMF,RI Division of Marine Fisheries,41.581383,-71.320328,11.5,8,vegetative,0.0625,12,9.12,28.9,following shoots found but not in quads,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,1,reproductive,0.25,8,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,2,reproductive,0.25,13,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,3,reproductive,0.25,19,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,4,reproductive,0.25,22,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,5,reproductive,0.25,11,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,6,reproductive,0.25,21,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,7,reproductive,0.25,9,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,8,reproductive,0.25,13,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,1,vegetative,0.0625,19,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,2,vegetative,0.0625,18,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,3,vegetative,0.0625,13,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,4,vegetative,0.0625,32,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,5,vegetative,0.0625,38,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,6,vegetative,0.0625,39,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,7,vegetative,0.0625,48,9.45,29.37,YSI dead,
5/13/2025,RI,Prudence Isand,PI,JAM.BAB,RI Division of Marine Fisheries,41.581383,-71.320328,14.5,8,vegetative,0.0625,46,9.45,29.37,YSI dead,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,1,reproductive,0.25,14,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,2,reproductive,0.25,16,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,3,reproductive,0.25,11,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,4,reproductive,0.25,5,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,5,reproductive,0.25,6,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,6,reproductive,0.25,10,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,7,reproductive,0.25,12,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,8,reproductive,0.25,14,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,1,vegetative,0.0625,52,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,2,vegetative,0.0625,29,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,3,vegetative,0.0625,26,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,4,vegetative,0.0625,2,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,5,vegetative,0.0625,33,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,6,vegetative,0.0625,48,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,7,vegetative,0.0625,28,9.45,29.37,,
6/2/2025,RI,Prudence Island,PI,BB.JAM.AD,RI Division of Marine Fisheries,41.581383,-71.320328,16.3,8,vegetative,0.0625,31,9.45,29.37,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,1,reproductive,0.25,13,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,2,reproductive,0.25,7,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,3,reproductive,0.25,1,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,4,reproductive,0.25,4,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,5,reproductive,0.25,6,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,6,reproductive,0.25,11,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,7,reproductive,0.25,10,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,8,reproductive,0.25,3,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,1,vegetative,0.0625,68,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,2,vegetative,0.0625,49,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,3,vegetative,0.0625,43,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,4,vegetative,0.0625,18,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,5,vegetative,0.0625,37,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,6,vegetative,0.0625,32,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,7,vegetative,0.0625,36,9.05,26.7,,
6/9/2025,RI,Prudence Island,PI,JA.BB,RI Division of Marine Fisheries,41.581383,-71.320328,18.8,8,vegetative,0.0625,39,9.05,26.7,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,1,reproductive,0.25,6,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,2,reproductive,0.25,7,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,3,reproductive,0.25,7,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,4,reproductive,0.25,12,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,5,reproductive,0.25,6,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,6,reproductive,0.25,2,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,7,reproductive,0.25,6,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,8,reproductive,0.25,2,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,1,vegetative,0.0625,9,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,2,vegetative,0.0625,10,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,3,vegetative,0.0625,27,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,4,vegetative,0.0625,30,7.15,31.2,,
6/23/2025,RI,Prudence Island,PI,EGS,RI Division of Marine Fisheries,41.581383,-71.320328,18,5,vegetative,0.0625,25,7.15,31.2,,
